tend1,2991,4823
sst1,5046,6064
advAMP1,6132,6306
advMPB1,6306,6568
advBMP1,6655,6917
advMPC1,6917,7373
advCMP1,7470,7635
advMPD1,7635,7867
advDMP1,7974,8255
advMPA1,8255,8662
entrST1,8963,9894
entrW1,9991,11008
tend2,11193,12114
advAMP2,6132,6306
advMPB2,6306,6568
advBMP2,6655,6917
advMPC2,6917,7373
advCMP2,7470,7635
advMPD2,7635,7867
advDMP2,7974,8255
advMPA2,8255,8662
entrST2,8963,9894
entrW2,9991,11008
tend3,11193,12114
