EntST1_1MP,0.017153058759735273,148.0,158.0,158.0,168.0
EntST1_MP2,0.0,133.0,143.0,143.0,133.0
EntST1_2MP,-0.04607633224847962,161.0,171.0,171.0,181.0
EntST1_MP3,0.0,148.0,158.0,158.0,148.0
EntST1_3MP,-0.1897819182215752,160.0,170.0,170.0,180.0
EntST1_MP4,0.21957976661564693,165.0,175.0,175.0,185.0
EntST1_4MP,0.024770648171152487,103.0,113.0,113.0,123.0
EntST1_MP5,0.28098594510500874,147.0,157.0,157.0,167.0
